;DEP;REG;nom_commune;score_acces_interface_numerique_region;score_acces_interface_numerique_departement;score_competence_administratives_region;score_competence_administratives_departement
13853;36;44;Rebeuville;103.0;79.0;37.0;62.0
13854;36;44;Regnévelle;198.0;110.0;32.0;35.0
13855;36;44;Regney;131.0;90.0;40.0;55.0
13856;36;44;Rehaincourt;92.0;59.0;32.0;34.0
13857;36;44;Rehaupal;121.0;109.0;44.0;41.0
13858;36;44;Relanges;117.0;59.0;44.0;50.0
13859;36;44;Remicourt;81.0;122.0;62.0;35.0
13860;36;44;Remiremont;134.0;86.0;48.0;46.0
13861;36;44;Remoncourt;103.0;112.0;45.0;48.0
13862;36;44;Remomeix;130.0;107.0;35.0;42.0
13863;36;44;Removille;102.0;118.0;34.0;36.0
13864;36;44;Renauvoid;82.0;70.0;22.0;147.0
13865;36;44;Repel;135.0;125.0;21.0;31.0
13866;36;44;Robécourt;163.0;80.0;31.0;46.0
13867;36;44;Rochesson;109.0;105.0;28.0;49.0
13868;36;44;Rollainville;128.0;135.0;43.0;45.0
13869;36;44;Romain-aux-Bois;153.0;94.0;41.0;37.0
13870;36;44;Romont;96.0;108.0;46.0;47.0
13871;36;44;Les Rouges-Eaux;99.0;56.0;53.0;49.0
13872;36;44;Le Roulier;87.0;109.0;30.0;34.0
13873;36;44;Rouvres-en-Xaintois;130.0;80.0;35.0;60.0
13874;36;44;Rouvres-la-Chétive;97.0;71.0;40.0;46.0
13875;36;44;Roville-aux-Chênes;90.0;81.0;140.0;48.0
13876;36;44;Rozerotte;106.0;114.0;28.0;45.0
13877;36;44;Rozières-sur-Mouzon;265.0;95.0;9.0;46.0
13878;36;44;Rugney;67.0;132.0;46.0;34.0
13879;36;44;Ruppes;117.0;122.0;56.0;38.0
13880;36;44;Rupt-sur-Moselle;127.0;123.0;41.0;24.0
13881;36;44;Saint-Amé;111.0;69.0;36.0;41.0
13882;36;44;Sainte-Barbe;109.0;125.0;45.0;38.0
13883;36;44;Saint-Baslemont;110.0;143.0;28.0;34.0
13884;36;44;Saint-Benoît-la-Chipotte;107.0;87.0;49.0;48.0
13885;36;44;Saint-Dié-des-Vosges;134.0;87.0;48.0;42.0
13886;36;44;Saint-Étienne-lès-Remiremont;117.0;69.0;46.0;58.0
13887;36;44;Saint-Genest;288.0;116.0;16.0;40.0
13888;36;44;Saint-Gorgon;85.0;106.0;40.0;38.0
13889;36;44;Sainte-Hélène;106.0;108.0;40.0;41.0
13890;36;44;Saint-Jean-d'Ormont;126.0;70.0;37.0;37.0
13891;36;44;Saint-Julien;152.0;134.0;43.0;15.0
13892;36;44;Saint-Léonard;105.0;92.0;43.0;47.0
13893;36;44;Sainte-Marguerite;140.0;95.0;37.0;32.0
13894;36;44;Saint-Maurice-sur-Mortagne;82.0;61.0;46.0;42.0
13895;36;44;Saint-Maurice-sur-Moselle;154.0;109.0;35.0;55.0
13896;36;44;Saint-Menge;129.0;117.0;38.0;42.0
13897;36;44;Saint-Michel-sur-Meurthe;109.0;99.0;39.0;47.0
13898;36;44;Saint-Nabord;105.0;157.0;44.0;22.0
13899;36;44;Saint-Ouen-lès-Parey;124.0;134.0;39.0;41.0
13900;36;44;Saint-Paul;90.0;118.0;61.0;53.0
13901;36;44;Saint-Pierremont;123.0;92.0;33.0;47.0
13902;36;44;Saint-Prancher;88.0;119.0;55.0;40.0
13903;36;44;Saint-Remimont;91.0;130.0;39.0;43.0
13904;36;44;Saint-Remy;102.0;109.0;34.0;52.0
13905;36;44;Saint-Stail;124.0;102.0;49.0;48.0
13906;36;44;Saint-Vallier;63.0;74.0;37.0;47.0
13907;36;44;La Salle;115.0;93.0;38.0;42.0
13908;36;44;Sanchey;74.0;92.0;36.0;49.0
13909;36;44;Sandaucourt;125.0;104.0;38.0;38.0
13910;36;44;Sans-Vallois;71.0;94.0;46.0;39.0
13911;36;44;Sapois;107.0;108.0;36.0;38.0
13912;36;44;Sartes;153.0;116.0;47.0;39.0
13913;36;44;Le Saulcy;124.0;134.0;30.0;32.0
13914;36;44;Saulcy-sur-Meurthe;108.0;83.0;42.0;42.0
13915;36;44;Saulxures-lès-Bulgnéville;138.0;116.0;51.0;32.0
13916;36;44;Saulxures-sur-Moselotte;154.0;88.0;35.0;57.0
13917;36;44;Sauville;121.0;91.0;39.0;32.0
13918;36;44;Savigny;90.0;114.0;38.0;51.0
13919;36;44;Senaide;158.0;100.0;30.0;40.0
13920;36;44;Senones;156.0;112.0;38.0;35.0
13921;36;44;Senonges;145.0;58.0;62.0;43.0
13922;36;44;Seraumont;151.0;87.0;35.0;38.0
13923;37;44;Sercoeur;105.0;149.0;41.0;35.0
13924;37;44;Serécourt;119.0;74.0;39.0;41.0
13925;37;44;Serocourt;156.0;116.0;21.0;47.0
13926;37;44;Sionne;88.0;120.0;36.0;33.0
13927;37;44;Socourt;94.0;120.0;42.0;38.0
13928;37;44;Soncourt;169.0;81.0;32.0;40.0
13929;37;44;Soulosse-sous-Saint-Élophe;110.0;135.0;36.0;32.0
13930;37;44;Suriauville;109.0;79.0;42.0;39.0
13931;37;44;Le Syndicat;110.0;97.0;39.0;42.0
13932;37;44;Taintrux;94.0;97.0;33.0;34.0
13933;37;44;Tendon;85.0;117.0;38.0;41.0
13934;37;44;Capavenir Vosges;108.0;109.0;51.0;28.0
13935;37;44;They-sous-Montfort;151.0;101.0;26.0;37.0
13936;37;44;Thiéfosse;106.0;99.0;28.0;45.0
13937;37;44;Le Thillot;161.0;76.0;40.0;37.0
13938;37;44;Thiraucourt;106.0;95.0;43.0;34.0
13939;37;44;Le Tholy;122.0;100.0;31.0;38.0
13940;37;44;Les Thons;199.0;139.0;16.0;27.0
13941;37;44;Thuillières;107.0;145.0;33.0;32.0
13942;37;44;Tignécourt;156.0;72.0;43.0;37.0
13943;37;44;Tilleux;114.0;102.0;23.0;42.0
13944;37;44;Tollaincourt;155.0;136.0;21.0;42.0
13945;37;44;Totainville;51.0;103.0;51.0;43.0
13946;37;44;Trampot;192.0;62.0;15.0;45.0
13947;37;44;Tranqueville-Graux;107.0;133.0;44.0;33.0
13948;37;44;Trémonzey;141.0;128.0;26.0;40.0
13949;37;44;Ubexy;80.0;146.0;44.0;31.0
13950;37;44;Uriménil;105.0;103.0;38.0;44.0
13951;37;44;Urville;100.0;85.0;68.0;30.0
13952;37;44;Uxegney;85.0;124.0;40.0;38.0
13953;37;44;Uzemain;97.0;88.0;40.0;27.0
13954;37;44;La Vacheresse-et-la-Rouillie;129.0;131.0;47.0;40.0
13955;37;44;Vagney;135.0;154.0;40.0;37.0
13956;37;44;Le Val-d'Ajol;152.0;148.0;31.0;26.0
13957;37;44;Valfroicourt;108.0;126.0;33.0;31.0
13958;37;44;Valleroy-aux-Saules;79.0;88.0;35.0;47.0
13959;37;44;Valleroy-le-Sec;103.0;116.0;42.0;41.0
13960;37;44;Les Vallois;70.0;161.0;52.0;39.0
13961;37;44;Le Valtin;122.0;115.0;19.0;37.0
13962;37;44;Varmonzey;104.0;89.0;30.0;33.0
13963;37;44;Vaubexy;111.0;129.0;19.0;42.0
13964;37;44;Vaudéville;67.0;80.0;57.0;38.0
13965;37;44;Vaudoncourt;83.0;192.0;27.0;26.0
13966;37;44;Vaxoncourt;86.0;131.0;38.0;35.0
13967;37;44;Vecoux;99.0;171.0;35.0;27.0
13968;37;44;Velotte-et-Tatignécourt;79.0;58.0;37.0;35.0
13969;37;44;Ventron;125.0;148.0;42.0;40.0
13970;37;44;Le Vermont;66.0;95.0;32.0;39.0
13971;37;44;Vervezelle;90.0;93.0;34.0;59.0
13972;37;44;Vexaincourt;143.0;139.0;21.0;34.0
13973;37;44;Vicherey;111.0;76.0;38.0;29.0
13974;37;44;Vienville;112.0;101.0;45.0;33.0
13975;37;44;Vieux-Moulin;114.0;74.0;42.0;37.0
13976;37;44;Villers;102.0;94.0;33.0;36.0
13977;37;44;Ville-sur-Illon;148.0;110.0;37.0;40.0
13978;37;44;Villoncourt;93.0;105.0;37.0;36.0
13979;37;44;Villotte;127.0;127.0;31.0;36.0
13980;37;44;Villouxel;196.0;67.0;17.0;39.0
13981;37;44;Viménil;51.0;81.0;43.0;38.0
13982;37;44;Vincey;107.0;130.0;46.0;35.0
13983;37;44;Viocourt;101.0;162.0;29.0;36.0
13984;37;44;Vioménil;129.0;139.0;35.0;43.0
13985;37;44;Vittel;143.0;126.0;35.0;28.0
13986;37;44;Viviers-le-Gras;122.0;174.0;43.0;21.0
13987;37;44;Viviers-lès-Offroicourt;151.0;100.0;8.0;30.0
13988;37;44;La Voivre;114.0;80.0;38.0;40.0
13989;37;44;Les Voivres;101.0;106.0;61.0;32.0
13990;37;44;Vomécourt;122.0;112.0;31.0;24.0
13991;37;44;Vomécourt-sur-Madon;96.0;95.0;40.0;35.0
13992;37;44;Vouxey;69.0;101.0;38.0;43.0
13993;37;44;Vrécourt;105.0;130.0;31.0;46.0
13994;37;44;Vroville;101.0;112.0;39.0;30.0
13995;37;44;Wisembach;121.0;128.0;32.0;43.0
13996;37;44;Xaffévillers;138.0;83.0;50.0;53.0
13997;37;44;Xamontarupt;97.0;104.0;32.0;39.0
13998;37;44;Xaronval;87.0;73.0;34.0;42.0
13999;37;44;Xertigny;138.0;101.0;39.0;38.0
14000;37;44;Xonrupt-Longemer;113.0;82.0;36.0;42.0
14001;37;44;Zincourt;131.0;84.0;10.0;33.0
14002;37;76;Aigues-Juntes;131.0;88.0;18.0;42.0
14003;37;76;Aigues-Vives;88.0;165.0;36.0;40.0
14004;37;76;L'Aiguillon;156.0;89.0;32.0;44.0
14005;37;76;Albiès;121.0;117.0;28.0;41.0
14006;37;76;Aleu;100.0;72.0;26.0;41.0
14007;37;76;Alliat;125.0;87.0;16.0;42.0
14008;37;76;Allières;115.0;132.0;46.0;30.0
14009;37;76;Alos;148.0;87.0;18.0;35.0
14010;37;76;Alzen;52.0;141.0;34.0;29.0
14011;37;76;Antras;127.0;157.0;18.0;22.0
14012;37;76;Appy;58.0;103.0;25.0;37.0
14013;37;76;Arabaux;92.0;63.0;32.0;42.0
14014;37;76;Argein;156.0;135.0;14.0;37.0
14015;37;76;Arignac;112.0;109.0;34.0;38.0
14016;37;76;Arnave;83.0;70.0;36.0;46.0
14017;37;76;Arrien-en-Bethmale;119.0;71.0;45.0;35.0
14018;37;76;Arrout;108.0;65.0;26.0;45.0
14019;37;76;Artigat;97.0;78.0;34.0;40.0
14020;37;76;Artigues;129.0;77.0;38.0;39.0
14021;37;76;Artix;85.0;118.0;54.0;30.0
14022;37;76;Arvigna;75.0;80.0;31.0;37.0
14023;37;76;Ascou;98.0;113.0;41.0;37.0
14024;37;76;Aston;87.0;79.0;55.0;38.0
14025;37;76;Aucazein;142.0;146.0;35.0;28.0
14026;37;76;Audressein;132.0;70.0;36.0;38.0
14027;37;76;Augirein;102.0;140.0;12.0;27.0
14028;37;76;Aulos;103.0;103.0;60.0;40.0
14029;37;76;Aulus-les-Bains;95.0;90.0;33.0;40.0
14030;37;76;Auzat;139.0;98.0;48.0;33.0
14031;37;76;Axiat;131.0;134.0;22.0;31.0
14032;37;76;Ax-les-Thermes;142.0;168.0;36.0;29.0
14033;37;76;Bagert;151.0;146.0;40.0;34.0
14034;37;76;Balacet;111.0;130.0;0.0;29.0
14035;37;76;Balaguères;140.0;173.0;27.0;34.0
14036;37;76;Barjac;93.0;116.0;44.0;40.0
14037;37;76;La Bastide-de-Besplas;107.0;103.0;23.0;39.0
14038;37;76;La Bastide-de-Bousignac;93.0;96.0;42.0;36.0
14039;37;76;La Bastide-de-Lordat;54.0;178.0;35.0;30.0
14040;37;76;La Bastide-du-Salat;115.0;123.0;37.0;44.0
14041;37;76;La Bastide-de-Sérou;131.0;108.0;32.0;51.0
14042;37;76;La Bastide-sur-l'Hers;145.0;115.0;28.0;46.0
14043;37;76;Baulou;59.0;86.0;46.0;32.0
14044;37;76;Bédeilhac-et-Aynat;113.0;110.0;28.0;38.0
14045;37;76;Bédeille;133.0;129.0;13.0;37.0
14046;37;76;Bélesta;166.0;96.0;29.0;40.0
14047;37;76;Belloc;97.0;105.0;44.0;38.0
14048;37;76;Bénac;109.0;113.0;30.0;32.0
14049;37;76;Benagues;95.0;186.0;40.0;31.0
14050;37;76;Bénaix;136.0;89.0;35.0;39.0
14051;37;76;Besset;98.0;160.0;36.0;42.0
14052;37;76;Bestiac;12.0;131.0;109.0;34.0
14053;37;76;Betchat;129.0;85.0;29.0;41.0
14054;37;76;Bethmale;163.0;63.0;25.0;34.0
14055;37;76;Bézac;58.0;159.0;48.0;17.0
14056;37;76;Biert;97.0;87.0;35.0;35.0
14057;37;76;Bompas;150.0;93.0;29.0;40.0
14058;37;76;Bonac-Irazein;83.0;118.0;39.0;35.0
14059;37;76;Bonnac;112.0;89.0;43.0;41.0
14060;37;76;Les Bordes-sur-Arize;106.0;125.0;38.0;31.0
14061;37;76;Bordes-Uchentein;151.0;101.0;31.0;37.0
14062;37;76;Le Bosc;125.0;83.0;29.0;44.0
14063;37;76;Bouan;80.0;115.0;59.0;38.0
14064;37;76;Boussenac;114.0;131.0;19.0;30.0
14065;37;76;Brassac;80.0;121.0;27.0;30.0
14066;37;76;Brie;88.0;132.0;45.0;29.0
14067;37;76;Burret;71.0;57.0;0.0;33.0
14068;37;76;Buzan;176.0;79.0;0.0;41.0
14069;37;76;Les Cabannes;136.0;105.0;36.0;40.0
14070;37;76;Cadarcet;113.0;85.0;25.0;41.0
14071;37;76;Calzan;58.0;68.0;55.0;42.0
14072;37;76;Camarade;99.0;87.0;33.0;44.0
14073;37;76;Camon;93.0;85.0;41.0;38.0
14074;37;76;Campagne-sur-Arize;143.0;98.0;28.0;40.0
14075;37;76;Canté;80.0;150.0;48.0;31.0
14076;37;76;Capoulet-et-Junac;107.0;66.0;42.0;37.0
14077;37;76;Carcanières;136.0;89.0;8.0;40.0
14078;37;76;Carla-Bayle;113.0;73.0;38.0;33.0
14079;37;76;Carla-de-Roquefort;91.0;109.0;38.0;41.0
14080;37;76;Le Carlaret;77.0;100.0;39.0;39.0
14081;37;76;Castelnau-Durban;112.0;128.0;26.0;34.0
14082;37;76;Castéras;194.0;79.0;49.0;33.0
14083;37;76;Castex;134.0;76.0;16.0;40.0
14084;37;76;Castillon-en-Couserans;159.0;96.0;28.0;47.0
14085;37;76;Caumont;113.0;138.0;43.0;31.0
14086;37;76;Caussou;97.0;77.0;31.0;31.0
14087;37;76;Caychax;165.0;96.0;21.0;48.0
14088;37;76;Cazals-des-Baylès;75.0;92.0;47.0;31.0
14089;37;76;Cazaux;125.0;91.0;30.0;38.0
14090;37;76;Cazavet;97.0;145.0;50.0;32.0
14091;37;76;Cazenave-Serres-et-Allens;101.0;153.0;19.0;37.0
14092;37;76;Celles;109.0;63.0;54.0;40.0
14093;37;76;Cérizols;143.0;76.0;35.0;51.0
14094;37;76;Cescau;94.0;132.0;45.0;31.0
14095;37;76;Château-Verdun;200.0;134.0;7.0;25.0
14096;37;76;Clermont;88.0;89.0;23.0;42.0
14097;37;76;Contrazy;104.0;109.0;44.0;36.0
14098;37;76;Cos;83.0;115.0;34.0;28.0
14099;37;76;Couflens;94.0;63.0;35.0;48.0
14100;37;76;Coussa;79.0;136.0;44.0;39.0
14101;37;76;Coutens;110.0;141.0;39.0;31.0
14102;37;76;Crampagna;77.0;95.0;35.0;41.0
14103;37;76;Dalou;84.0;49.0;44.0;38.0
14104;37;76;Daumazan-sur-Arize;145.0;122.0;36.0;33.0
14105;37;76;Dreuilhe;120.0;95.0;36.0;40.0
14106;37;76;Dun;88.0;219.0;37.0;23.0
14107;37;76;Durban-sur-Arize;124.0;143.0;35.0;38.0
14108;37;76;Durfort;91.0;153.0;48.0;35.0
14109;37;76;Encourtiech;144.0;91.0;43.0;42.0
14110;37;76;Engomer;101.0;126.0;33.0;33.0
14111;37;76;Ercé;154.0;78.0;27.0;37.0
14112;37;76;Erp;86.0;87.0;27.0;75.0
14113;37;76;Esclagne;123.0;183.0;35.0;31.0
14114;37;76;Escosse;104.0;140.0;47.0;36.0
14115;37;76;Esplas;120.0;123.0;54.0;33.0
14116;37;76;Esplas-de-Sérou;53.0;122.0;47.0;41.0
14117;37;76;Eycheil;124.0;102.0;30.0;41.0
14118;37;76;Fabas;142.0;117.0;36.0;42.0
14119;37;76;Ferrières-sur-Ariège;90.0;104.0;35.0;39.0
14120;37;76;Foix;110.0;95.0;50.0;38.0
14121;37;76;Fornex;115.0;61.0;29.0;35.0
14122;37;76;Le Fossat;120.0;70.0;37.0;39.0
14123;37;76;Fougax-et-Barrineuf;153.0;69.0;33.0;39.0
14124;37;76;Freychenet;105.0;129.0;26.0;21.0
14125;37;76;Gabre;100.0;99.0;34.0;38.0
14126;37;76;Gajan;88.0;170.0;38.0;26.0
14127;37;76;Galey;99.0;79.0;29.0;39.0
14128;37;76;Ganac;89.0;80.0;34.0;46.0
14129;37;76;Garanou;140.0;127.0;28.0;34.0
14130;37;76;Gaudiès;79.0;110.0;50.0;43.0
14131;37;76;Génat;199.0;100.0;0.0;36.0
14132;37;76;Gestiès;127.0;50.0;0.0;43.0
14133;37;76;Goulier;144.0;170.0;13.0;33.0
14134;37;76;Gourbit;184.0;78.0;4.0;45.0
14135;37;76;Gudas;46.0;131.0;33.0;35.0
14136;37;76;L'Herm;82.0;138.0;42.0;35.0
14137;37;76;L'Hospitalet-près-l'Andorre;89.0;106.0;24.0;34.0
14138;37;76;Ignaux;50.0;122.0;39.0;31.0
14139;37;76;Illartein;129.0;74.0;19.0;38.0
14140;37;76;Ilhat;95.0;89.0;25.0;39.0
14141;37;76;Illier-et-Laramade;260.0;142.0;0.0;35.0
14142;37;76;Les Issards;82.0;133.0;45.0;37.0
14143;37;76;Justiniac;49.0;76.0;62.0;41.0
14144;37;76;Labatut;75.0;80.0;44.0;38.0
14145;37;76;Lacave;125.0;113.0;53.0;37.0
14146;37;76;Lacourt;110.0;113.0;32.0;31.0
14147;37;76;Lagarde;127.0;115.0;28.0;48.0
14148;37;76;Lanoux;51.0;86.0;12.0;38.0
14149;37;76;Lapège;216.0;75.0;42.0;33.0
14150;37;76;Lapenne;128.0;60.0;32.0;32.0
14151;37;76;Larbont;73.0;90.0;36.0;37.0
14152;37;76;Larcat;96.0;80.0;19.0;44.0
14153;37;76;Larnat;133.0;113.0;14.0;43.0
14154;37;76;Laroque-d'Olmes;152.0;109.0;32.0;47.0
14155;37;76;Lasserre;100.0;74.0;32.0;33.0
14156;37;76;Lassur;96.0;129.0;29.0;40.0
14157;37;76;Lavelanet;157.0;73.0;37.0;37.0
14158;37;76;Léran;119.0;117.0;34.0;44.0
14159;37;76;Lercoul;187.0;114.0;11.0;42.0
14160;37;76;Lescousse;157.0;139.0;31.0;43.0
14161;37;76;Lescure;101.0;74.0;35.0;40.0
14162;37;76;Lesparrou;138.0;80.0;20.0;44.0
14163;37;76;Leychert;104.0;66.0;38.0;36.0
14164;37;76;Lézat-sur-Lèze;126.0;77.0;33.0;35.0
14165;37;76;Lieurac;75.0;98.0;37.0;33.0
14166;37;76;Limbrassac;85.0;71.0;33.0;43.0
14167;37;76;Lissac;81.0;107.0;30.0;34.0
14168;37;76;Lordat;55.0;134.0;39.0;30.0
14169;37;76;Loubaut;108.0;66.0;11.0;41.0
14170;37;76;Loubens;68.0;100.0;28.0;41.0
14171;37;76;Loubières;75.0;153.0;30.0;27.0
14172;37;76;Ludiès;62.0;140.0;33.0;34.0
14173;37;76;Luzenac;152.0;88.0;34.0;79.0
14174;37;76;Madière;107.0;119.0;43.0;31.0
14175;37;76;Malegoude;86.0;84.0;19.0;41.0
14176;37;76;Malléon;27.0;73.0;50.0;37.0
14177;37;76;Manses;118.0;68.0;22.0;48.0
14178;37;76;Le Mas-d'Azil;140.0;89.0;29.0;40.0
14179;37;76;Massat;145.0;71.0;27.0;42.0
14180;37;76;Mauvezin-de-Prat;81.0;128.0;36.0;34.0
14181;37;76;Mauvezin-de-Sainte-Croix;170.0;130.0;16.0;34.0
14182;37;76;Mazères;105.0;105.0;44.0;42.0
14183;37;76;Méras;74.0;95.0;37.0;37.0
14184;37;76;Mercenac;108.0;65.0;39.0;39.0
14185;37;76;Mercus-Garrabet;94.0;101.0;44.0;42.0
14186;37;76;Mérens-les-Vals;114.0;85.0;30.0;38.0
14187;37;76;Mérigon;98.0;180.0;46.0;40.0
14188;37;76;Miglos;93.0;83.0;25.0;37.0
14189;37;76;Mijanès;210.0;166.0;19.0;22.0
14190;37;76;Mirepoix;127.0;75.0;38.0;53.0
14191;37;76;Monesple;170.0;108.0;45.0;31.0
14192;37;76;Montagagne;30.0;113.0;51.0;34.0
14193;37;76;Montaillou;168.0;96.0;0.0;39.0
14194;37;76;Montardit;107.0;155.0;30.0;32.0
14195;38;76;Montaut;92.0;114.0;36.0;43.0
14196;38;76;Montbel;105.0;55.0;25.0;35.0
14197;38;76;Montégut-en-Couserans;104.0;92.0;50.0;39.0
14198;38;76;Montégut-Plantaurel;107.0;91.0;38.0;33.0
14199;38;76;Montels;84.0;93.0;32.0;42.0
14200;38;76;Montesquieu-Avantès;117.0;108.0;30.0;40.0
14201;38;76;Montfa;85.0;169.0;25.0;29.0
14202;38;76;Montferrier;143.0;133.0;26.0;37.0
14203;38;76;Montgaillard;114.0;84.0;41.0;41.0
14204;38;76;Montgauch;118.0;77.0;46.0;47.0
14205;38;76;Montjoie-en-Couserans;109.0;110.0;28.0;45.0
14206;38;76;Montoulieu;90.0;80.0;40.0;38.0
14207;38;76;Montségur;131.0;86.0;27.0;43.0
14208;38;76;Montseron;104.0;110.0;25.0;33.0
14209;38;76;Moulin-Neuf;104.0;82.0;45.0;39.0
14210;38;76;Moulis;105.0;105.0;29.0;42.0
14211;38;76;Nalzen;105.0;90.0;43.0;47.0
14212;38;76;Nescus;83.0;132.0;71.0;27.0
14213;38;76;Niaux;151.0;116.0;30.0;41.0
14214;38;76;Orgeix;145.0;73.0;37.0;72.0
14215;38;76;Orgibet;113.0;104.0;32.0;38.0
14216;38;76;Orlu;118.0;84.0;29.0;38.0
14217;38;76;Ornolac-Ussat-les-Bains;156.0;74.0;29.0;35.0
14218;38;76;Orus;58.0;96.0;37.0;40.0
14219;38;76;Oust;117.0;93.0;30.0;42.0
14220;38;76;Pailhès;88.0;197.0;32.0;39.0
14221;38;76;Pamiers;115.0;117.0;63.0;35.0
14222;38;76;Pech;116.0;97.0;15.0;41.0
14223;38;76;Péreille;125.0;153.0;22.0;43.0
14224;38;76;Perles-et-Castelet;110.0;109.0;20.0;38.0
14225;38;76;Le Peyrat;139.0;141.0;26.0;39.0
14226;38;76;Le Pla;174.0;109.0;26.0;37.0
14227;38;76;Le Port;107.0;66.0;21.0;44.0
14228;38;76;Prades;162.0;85.0;18.0;36.0
14229;38;76;Pradettes;86.0;184.0;32.0;23.0
14230;38;76;Pradières;101.0;107.0;26.0;31.0
14231;38;76;Prat-Bonrepaux;129.0;101.0;42.0;37.0
14232;38;76;Prayols;71.0;70.0;40.0;38.0
14233;38;76;Le Puch;248.0;94.0;0.0;39.0
14234;38;76;Les Pujols;69.0;104.0;44.0;33.0
14235;38;76;Quérigut;172.0;92.0;23.0;30.0
14236;38;76;Quié;150.0;117.0;31.0;47.0
14237;38;76;Rabat-les-Trois-Seigneurs;115.0;79.0;20.0;41.0
14238;38;76;Raissac;93.0;140.0;59.0;39.0
14239;38;76;Régat;90.0;109.0;21.0;31.0
14240;38;76;Rieucros;106.0;116.0;41.0;37.0
14241;38;76;Rieux-de-Pelleport;74.0;117.0;47.0;40.0
14242;38;76;Rimont;117.0;121.0;35.0;55.0
14243;38;76;Rivèrenert;137.0;107.0;23.0;37.0
14244;38;76;Roquefixade;134.0;91.0;31.0;40.0
14245;38;76;Roquefort-les-Cascades;130.0;133.0;26.0;22.0
14246;38;76;Roumengoux;122.0;102.0;31.0;42.0
14247;38;76;Rouze;134.0;87.0;25.0;40.0
14248;38;76;Sabarat;120.0;106.0;26.0;40.0
14249;38;76;Saint-Amadou;64.0;109.0;55.0;34.0
14250;38;76;Saint-Amans;153.0;65.0;13.0;42.0
14251;38;76;Saint-Bauzeil;85.0;80.0;49.0;42.0
14252;38;76;Sainte-Croix-Volvestre;129.0;123.0;30.0;33.0
14253;38;76;Saint-Félix-de-Rieutord;57.0;98.0;44.0;39.0
14254;38;76;Saint-Félix-de-Tournegat;85.0;99.0;40.0;37.0
14255;38;76;Sainte-Foi;112.0;78.0;44.0;40.0
14256;38;76;Saint-Girons;125.0;74.0;44.0;38.0
14257;38;76;Saint-Jean-d'Aigues-Vives;150.0;90.0;23.0;35.0
14258;38;76;Saint-Jean-du-Castillonnais;63.0;98.0;40.0;41.0
14259;38;76;Saint-Jean-de-Verges;90.0;116.0;38.0;42.0
14260;38;76;Saint-Jean-du-Falga;132.0;121.0;40.0;39.0
14261;38;76;Saint-Julien-de-Gras-Capou;116.0;109.0;51.0;47.0
14262;38;76;Saint-Lary;163.0;170.0;29.0;21.0
14263;38;76;Saint-Lizier;144.0;105.0;28.0;30.0
14264;38;76;Saint-Martin-de-Caralp;82.0;84.0;32.0;41.0
14265;38;76;Saint-Martin-d'Oydes;100.0;103.0;33.0;37.0
14266;38;76;Saint-Michel;123.0;71.0;40.0;33.0
14267;38;76;Saint-Paul-de-Jarrat;108.0;90.0;38.0;34.0
14268;38;76;Saint-Pierre-de-Rivière;85.0;95.0;31.0;42.0
14269;38;76;Saint-Quentin-la-Tour;106.0;85.0;49.0;34.0
14270;38;76;Saint-Quirc;66.0;86.0;48.0;37.0
14271;38;76;Saint-Victor-Rouzaud;90.0;93.0;48.0;46.0
14272;38;76;Saint-Ybars;105.0;101.0;35.0;34.0
14273;38;76;Salsein;121.0;98.0;45.0;40.0
14274;38;76;Saurat;115.0;98.0;23.0;36.0
14275;38;76;Sautel;123.0;95.0;31.0;49.0
14276;38;76;Saverdun;101.0;123.0;46.0;33.0
14277;38;76;Savignac-les-Ormeaux;106.0;100.0;32.0;25.0
14278;38;76;Ségura;84.0;111.0;45.0;39.0
14279;38;76;Seix;131.0;145.0;25.0;37.0
14280;38;76;Sem;131.0;109.0;26.0;37.0
14281;38;76;Senconac;174.0;113.0;0.0;39.0
14282;38;76;Lorp-Sentaraille;108.0;138.0;41.0;36.0
14283;38;76;Sentein;113.0;102.0;18.0;46.0
14284;38;76;Sentenac-d'Oust;102.0;76.0;33.0;36.0
14285;38;76;Sentenac-de-Sérou;81.0;89.0;17.0;34.0
14286;38;76;Serres-sur-Arget;89.0;82.0;35.0;47.0
14287;38;76;Sieuras;73.0;91.0;60.0;43.0
14288;38;76;Siguer;160.0;71.0;15.0;40.0
14289;38;76;Sinsat;136.0;125.0;49.0;26.0
14290;38;76;Sor;108.0;105.0;21.0;40.0
14291;38;76;Sorgeat;101.0;85.0;46.0;35.0
14292;38;76;Soueix-Rogalle;99.0;79.0;30.0;38.0
14293;38;76;Soula;98.0;85.0;22.0;39.0
14294;38;76;Soulan;99.0;183.0;41.0;47.0
14295;38;76;Suc-et-Sentenac;170.0;96.0;11.0;33.0
14296;38;76;Surba;124.0;101.0;24.0;36.0
14297;38;76;Suzan;110.0;89.0;52.0;39.0
14298;38;76;Tabre;132.0;210.0;26.0;11.0
14299;38;76;Tarascon-sur-Ariège;143.0;124.0;43.0;35.0
14300;38;76;Taurignan-Castet;101.0;76.0;48.0;40.0
14301;38;76;Taurignan-Vieux;114.0;81.0;36.0;31.0
14302;38;76;Teilhet;98.0;123.0;23.0;38.0
14303;38;76;Thouars-sur-Arize;78.0;88.0;69.0;39.0
14304;38;76;Tignac;111.0;89.0;13.0;38.0
14305;38;76;La Tour-du-Crieu;92.0;86.0;43.0;36.0
14306;38;76;Tourtouse;107.0;100.0;35.0;38.0
